7514802	92423860
265584815	283751411
271483064	271241574
130711947	55460169
235143590	207318169
224657842	74611492
257819117	26586619	79218153
80544255	120847767
17956954	69706331
268337716	268341857
22833935	18289658
186391032	187872150
285442804	283759809
102466337	146487467	146489739	145794908	102326616	147496209	161685243	102340836	102471310
221643624	253604117
192316299	20565476
198673346	197998044
180257770	46449856	297191467	297733845
244646996	261657830
278103163	296320980
278582810	278640446
136571761	293850263
97092785	106891895
98534591	22170599
212806534	295310353
144213292	299086998	247630268
137823540	141721010
271651035	159352138	154279509
123438457	22258796
191399297	83997865	85499846
242288031	221101880
132279929	27376493
289445453	25785547
92178045	259635899	120059018	129130495	113789309	88826418	61997654	86219843	61996971
269485704	280127810
223217313	222799653
261850905	39919046
293668689	231959113
236980062	107712549
153356128	267221822
134875037	20485482
199657418	176118608
31524923	30589533
110037213	92808127
271747331	260102125
115116351	78380070	19266805
171018581	250347095
243665250	106436455
126388656	120865928
298486214	130776894
240093574	133958135	191392535	201685969
271078279	15753176
91064892	299222226
172034640	140481695
184191672	172829249
249541807	229465115
196348779	16799876
97225655	21414692
264571867	27770923
296291342	46408722
276950193	288746305
151555179	66777642
35884219	284617130
76123442	88715817
235049881	288751232	278523614	250557755	207439182	233468660	233871554
205720927	180726111
28904807	21812003
102444282	31496437
68292093	146174803	138065075
109710946	214317119
74831805	37041038
168005291	65990814
18452164	17259796
244811133	291464775
106237684	132695734
222007131	277400243
34115440	281452418
287772568	283255992
292032452	89841809	97591079	89839783
62702242	90995373
41127978	183825517
198217801	255765034	260283683
244912357	291888161
275164793	243056354
293703958	294362068	205474688
229609753	197524699
268636489	268877132
127998033	259503737
174920515	56774282
285704954	290247562	289608574	288002837	272350739
226569708	41627625
138744796	250262569
160502853	46922379
281801312	203510976
222827912	167193928
88015767	27093788
292296108	284284172	228553720	111415667	97130164
272046325	286873028
48426722	274746820
273520386	269983639
77132181	26344093
95033102	73658386
256677660	257226108
86972233	123311971
40015906	128483107
289282110	279397955
20551782	92893155	18321436
257395698	257431911	257392028
286824724	286965755
17570129	20544061
276732271	39078737
278637741	80111889	156587857	89810506	228430137	228424929	276516733
15298303	80291006
267557625	188962529
212777319	212779034
289135807	290780531
65969002	116105951
184040851	112900134
150045871	190138552
135595192	131649511
256016779	299004695
194747523	233562964
240557342	198651940
246521131	248665546
47553866	59226901
91626937	37342618
272665188	269578072	287953703	238981260	202796591	149330508	257554822	253301082	277275471	274034138
282114479	78370680	288428487	299378088
155853391	20588772
54369950	266265701
94150411	80389721
232244530	180768411
14757875	166616864
255332062	243048389	257038198	245713156	18593849
171122698	44330883
216932372	218021951
25010218	82821034
239313023	249669255
224075905	71771438
37875750	151198722	39758433
249633492	249688592
238330277	22113076
237380081	264449915
95265268	101804892
250618359	272000295
246161937	185499599
139469399	275112954
95134351	20344996
167904708	277810172	15875125
119251740	272928129
176530424	234276527
97788928	287957501	187254514	27735840	28146477	37336592
242426890	235646669
275194949	230433424	54716366	239053250	191332253
19043536	84837346	42181964	106109827	92904647	106371314	23005142	105921204
218628265	274695740	77026097	298736766
247526957	67197576
128394857	159001536
81503863	29976858
253306594	89735245
284272422	240011450
61581112	61709699	62054489
281159510	275147188
219686893	144985049
291001461	288771397
14755937	90064638
281651301	290269664	130998343	281264563
244754597	242764346
286042343	257402795
284029341	284232111
294653485	29744756
236005869	22735729	38698625
108374514	142926019
97725000	191458792	145382517
128068361	187555498
267987740	267311816
215518005	41364292	279177139
209689641	256082766	152087402	292388786	229197176	121507404	15825747	41373198	56401904	184775732	41732225	275542849	58588775	33257966	186538858	284911236
256256881	207893373
193735630	290932200
24135515	22341326	21681670	25831882
154381366	284855063
259959922	230252236
265890974	271218816
215493844	172049179
224079118	145773771
156380451	262379979	29610756
111947082	77942789
116104419	253077624	134209912
249197781	292768068
267824657	269632395
241708612	252804409
298331847	257471514
170372896	178337497
232107918	230683796	248852910
21770160	277840652	33712054
80359354	155077890
166309839	66935920
253800440	69721102
294220463	18342626
245936157	290906733
290893972	257722998	290742465
28504806	188398831
287524925	70314179
282109875	67100053	283250452	266703689
65149619	278572642
234926588	277379984
206418701	78166576
181252702	236399814
264614504	260147997	255860814
247973992	287271863
43692764	194831486
20296417	81614972
181678904	46682699
136819538	128995047
233911143	197345909	287870272
61414888	18407039
244353563	211948625
255570838	69663248
124351321	10218062
259306752	262263855
283969757	125526003
88814954	36365268
15381905	17399078
282857728	283101439	286945694	273627988
282741723	282209406
284145172	125598944
173792873	83580749
211269295	47176406
190396112	267766957
133576442	136149558	190084930
269694744	289326079
279278555	195260159	228138570	296281684
40548212	55723289
258841526	210824956	208707953	37829051	119814036	232020545	258846029	256650024	215840213	278851388
292730818	205699645
299284424	254269376
159985959	78134019	74266571	231530753
72142091	66308035
263403650	266848438
17184930	31215755
66242975	262483844	261248422	65274380	226879834	146799429	233291437	266308070	221619129	102361186	137641058	251214066	16377817	130229114	88139088	91759712	110466429	265618992	198458969	247811700	133354367	254042564	237967473	198606623	254287025	271711525	250723346	251702062	129956619	165715009	107516725	104834680	102341590	92683055	190955534	249234861	34488977	277333540	88568945
50116867	59796100
266680598	254439396
279558434	270150441	275633778
277985576	155716241
203503918	80840597	186964960
195114061	180834549
31078910	211722727	187401143
276375901	233879864	233880116	154251652
272415376	271748425
283130513	275279624
237877990	237818090
14189914	44350195	20833217
269360471	213695320	248373282
51677690	294897170
295812074	81682307
49167424	28394336
296336467	299464213	274798221	286200204	279296202	269350524	295703525	299112527	285730526	291223532	298055040	104272839	297482351	296341524	270751607	297025095
118144166	288511784
74202303	80731697
19643660	7758512
231943047	89341199	97148828
296842460	62008629	70363179
88358213	282328416
287260008	277737135
283786611	282852713
150650247	103288829
22527375	165587491
254885366	105375159
270802864	255936268
268287527	268106289
19620140	28287079
20135489	14901409
195739244	288572711
233029238	233040253
284212937	284208633
29179599	137767461	103083469	158140769	80936666
277495534	189937940	73667450	268634008
53591829	105109949
230244118	266829966
193365708	27148095	298345264	291063726
197521063	75202396	197505999	101215490
40880559	25512893
21244281	77131442	95996905
238469364	265364529	205113218
175018909	162342751
234111329	267287630
275399016	263913673
80186087	35151904
277056530	273049398
19939807	20931452
205129881	212877864	281898118
273760841	257521188
260653846	236017518
216173393	255763741
23599058	16524970	37480981	78693483	87633429	34182610	27263873	26543357	204045425	20565223	22023095
15239704	44867797	58065133	81559032	129426263	86293126	40955607	15700516
18826506	90095268
153699649	288222781
141440641	141715547
126076985	183300240
282183754	279923502	282187296
85411942	137552381
290179239	120386656
218565491	289962206	253280836	117531690	245876924	163302920	248391519	18506379	173513879	270976959	291307982	89661083	98143987	283960032	273020242	92536016	260309656	298116711	278068498	112199701	249540883	216385346	230896623	70973194	231406519
259633600	111102189	111102638
240175415	242258746	295588503	294760492	295123257
227626727	260630485
25494869	39321602
269240947	269849345	269867743	269516181	269504251	269479572
54314660	239057603	287874737	74258683	106751174	217422772	71243530	257445049	13624012	282599886	24230414	151676319	21584309	19900911	183956303	204102412
264850432	180212984
268520516	269476521
225250466	52107955
20892877	287789394
210477753	85107714
139739892	46889868
134606826	299065805	216616564
266041229	266988728
195743385	226786401
104287920	104288452	236125400
148524768	269893520
219598648	189255854
206664646	287361011
126799866	178148166
229527568	260113152	289814910
211538032	266260600
97603821	72915155	27279542	232481786	240886519
81613079	140292688
299258179	19616686
296510178	296510200
18370933	131864427	121732349
256477888	257228519	255709701	254779789
263869272	49180546
247844333	276101082
275784944	93394651
17061407	15165545
299488840	291563417	246538792
177657603	30730011
279238451	277139728	279196125	277621344	279214612
297719929	159771304
33625572	29739300	38689259	132975356	247099946	66800933	233955145	25122967	29499545	235261220
78305539	197098640
28367220	248504364
186758071	187109617
130734560	284784917
172841494	50407290	248383580	146638393	254390907	255060874	210481215	141536444	206210388	287112159	208782614	84939658	105398963	184700575	203940289	264550211	178403701	169688690	205842064	45909893	169011504	281694341	260595065	278150846
262363704	270563918
125426233	64191097
180804278	234525220	264565987
295852832	283108794
20130283	64804202	30337968
63789966	264375374
93903856	183790676
30530568	291382644	32765960	184345658	30373926	26337186
160714593	288370030
77945952	41543940
