164593720	253935911
265584815	283751411
271483064	271241574
230320854	45430427
282132769	265176341
130711947	55460169
257819117	26586619	79218153
268337716	268341857
158663247	131161047
271450779	265602646
186391032	187872150
104268526	164191031
285442804	283759809
102466337	146487467	146489739	145794908	102326616	147496209	161685243	102340836	102471310
221643624	253604117
192316299	20565476
278582810	278640446
136571761	293850263
98534591	22170599
212806534	295310353
144213292	299086998	247630268
137823540	141721010
271651035	159352138	154279509
123438457	22258796
191399297	83997865	85499846
132279929	27376493
289445453	25785547
264058984	229296348
265782924	265769085	265762802
270922198	208574826
15042218	67358482
257218179	187873512
261850905	39919046
293668689	231959113
153356128	267221822
238192529	118825323
199657418	176118608
281740766	296120440
31524923	30589533
248383580	254390907
271747331	260102125
115116351	78380070	19266805
142674244	190597927
171018581	250347095
243665250	106436455
196548326	280346143	279877665
240093574	133958135
126388656	120865928
271078279	15753176
251352839	221331554
172034640	140481695
84871848	105892164
184191672	172829249
256477888	255709701
92178045	259635899	120059018	129130495	113789309	88826418	86219843	61996971	61997654
140643083	169256408
203492128	24205292
196348779	16799876
257395698	257431911
296291342	46408722
151555179	66777642
76123442	88715817
235049881	288751232	278523614	250557755	207439182	233468660	233871554
53513591	31767265
102444282	31496437
68292093	146174803	138065075
286297785	286368496	286774536
18452164	17259796
244811133	291464775
34115440	281452418
292032452	89841809	97591079	89839783
62702242	90995373
198217801	260283683
229609753	197524699
40964406	280603187
49453127	205879926	178131060
251779197	266459216	264259277
174920515	56774282
84939658	105398963
194286514	19922979	20683332
138744796	250262569
160502853	46922379
291607637	291018131
19197471	19916542
87627091	118623234
23960307	97236597	20502989	92712288	16025196
222827912	167193928
88015767	27093788
46372265	18085871
292296108	228553720
272046325	286873028
48426722	274746820
265623174	249267825
199497384	102136965
241276588	270524965
273520386	269983639
77132181	26344093
95033102	73658386
14915349	17556990	18531802	20895018	19962605
256677660	257226108
105092929	241402741	130411500
86972233	123311971
40015906	128483107
289282110	279397955
20551782	92893155
128908497	128894385
54368387	50849774	76188971
286824724	286965755
17570129	20544061
276732271	39078737
246225272	124074694
23140754	280664490	198777633
278637741	80111889	156587857	89810506	228430137	228424929	276516733
262379979	29610756
56995582	18253644
15298303	80291006
241408691	195780571
267557625	188962529
184040851	112900134
135595192	131649511
194747523	233562964
173513879	216385346
240557342	198651940
246521131	248665546
47553866	59226901
33664921	49128015
272665188	269578072	287953703	238981260	202796591	149330508	257554822	277275471	274034138
24223205	86957010	83620204
282114479	78370680	288428487	299378088
132743624	39525887	71464471
98165955	89264878
54369950	266265701
124329690	278664283
232244530	180768411
14757875	166616864
255332062	243048389	257038198	245713156	18593849
185540648	194018286
25010218	82821034
224075905	71771438
37875750	151198722	39758433
249633492	249688592
211722727	187401143
237380081	264449915
250618359	272000295
246161937	185499599
95134351	20344996
167904708	277810172	15875125
119251740	272928129
70329259	256375046
97788928	287957501	187254514	27735840	28146477	37336592
242426890	235646669
280798237	272092971
273818044	137863418	273303656	273818789	273299867	273301314
19043536	84837346	42181964	106371314	23005142	105921204	106109827
218628265	274695740	77026097
247526957	67197576
128394857	159001536
81503863	29976858
253306594	89735245
230467351	294461416
61581112	61709699	62054489
158541659	147816020
248391519	18506379	291307982	89661083	98143987	283960032	273020242	92536016	260309656	298116711	249540883	70973194	231406519
286989303	285586028
219686893	144985049
291001461	288771397
14755937	90064638
281651301	290269664	130998343	281264563
244754597	242764346
218835122	218888996
286042343	257402795
21244281	77131442
236005869	38698625
216410629	18368061
42445399	277134749
275753565	20079091
128068361	187555498
215518005	41364292	279177139
287353674	279421433	282450192	286985692	270496695	279422802
209689641	256082766	152087402	229197176	121507404	41373198	56401904	184775732	41732225	292388786	58588775	33257966	186538858	15825747	284911236
256256881	207893373
24135515	22341326	21681670	25831882
154381366	284855063
223227025	223220134
215493844	172049179
116104419	253077624	134209912
195042538	260396813
267824657	269632395
298331847	257471514
59755648	139141495
170372896	178337497
232107918	248852910
80359354	155077890
157462505	191870065
253800440	69721102
294220463	18342626
245936157	290906733
32387104	232551819
191332253	230433424	54716366	239053250
286645609	230421707
290893972	257722998	290742465
188960140	74504690
168243500	267668086	27465557
28504806	188398831
287524925	70314179
282109875	67100053	283250452	266703689
65149619	278572642
86225369	231192437
234926588	277379984
206418701	78166576
181252702	236399814
264614504	260147997	255860814
31339129	22245090
20296417	81614972
181678904	46682699
136819538	128995047
233911143	197345909	287870272
244353563	211948625
106038794	208909196	164324778
255570838	69663248
141536444	203940289	178403701	169688690	205842064	210481215
102622315	176389461	210119183	115619942
124351321	10218062
150967023	202027548	191410097	225244063	223916494
216184007	211865882
259306752	262263855
283969757	125526003
234075525	110776729
15381905	17399078
282741723	282209406
284145172	125598944
210797195	205600646
211269295	47176406
206485192	180740006
190396112	267766957
133576442	136149558	190084930
269694744	289326079
133455494	77941880
182466358	24406659
17807191	241079632
40548212	55723289
292730818	205699645
74266571	231530753
72142091	66308035
85866486	280360907
268048800	268765457	269401875
16562280	136027650	16175465
186267784	38124429	186275658
